ind,ci,salary_ci
26,校区,7046.4324777832
26,校医,4016.4997789561
26,校卫,3404.5466911616
26,校友,8767.4674020486
26,校友会,5318.0454751512
26,校团委,5595.9891632645
26,校园,3133.0069720695
26,校园文化,3222.537
26,校园网,2416.7685
26,校外,3955.2291053615
26,校委会,4085.5921931064
26,校对,3401.2896775798
26,校对员,2941.019047074
26,校建,8766.050830074
26,校报,3051.584346318
26,校方,6981.486461484
26,校本,9015.8869495122
26,校监,7731.964787074
26,校级,5784.068349
26,校董,6855.971903148
26,校警,3116.8616267928
26,校车,3980.4456940373
26,校长,9457.4881813696
26,校长助理,5329.8540736106
26,核算,4778.2331195772
26,核算员,3822.9457007031
26,案例,4825.9249176593
26,桌面,5508.380783
26,档案,3509.2076810692
26,档案管理,3253.6310648187
26,档案资料,1802.713833
26,梅林,3481.960896111
26,梭利,4202.7726185885
26,检修,3913.4884926642
26,检测,4018.6216244428
26,检验员,4720.2220216938
26,概念,5704.6927943844
26,模具,3801.9175510826
26,模具设计,3778.1322710532
26,模块,6804.2568055821
26,模型,5495.7858176844
26,模特,4376.8445225531
26,次世代,6009.647014611
26,欧亚,6477.3304131897
26,欧杰思,5784.068349
26,欧洲,6165.9139174432
26,正式,3346.6046745
26,正科级,6432.5360352006
26,武术,3912.1573018168
26,武装部,3346.6046745
26,段,4576.001198037
26,段长,7448.9331512756
26,母婴,6522.0460615122
26,毕业,3308.4079700946
26,毕业班,6130.4650882839
26,民乐,3963.5129306008
26,民办,6444.537
26,民族舞,5496.7847610555
26,民航,4831.2861266031
26,水工,3913.4884926642
26,水平,4339.6235544012
26,水电,4039.0184514088
26,水电工,4085.5921931064
26,永定路,4555.960896111
26,汇报,14333.3696232268
26,汉办,6634.0515216748
26,汉语,6605.38488365
26,江南,7482.146124222
26,汽修,4592.7941010444
26,汽车,4461.3449261071
26,汽车修理,6626.7017214012
26,沙盘,4482.427607148
26,沟通,7285.4737596701
26,油画,8583.460896111
26,治疗,3634.4503855266
26,治疗师,2923.8258359501
26,法,5684.3950202376
26,法人,13154.3827440595
26,法人代表,6125.6677136008
26,法务,6176.1275754519
26,法国,6474.7138924713
26,法学,4781.002877704
26,法学院,3928.5175970657
26,法律,7081.6244345534
26,法律事务,7256.567458611
26,法律顾问,5757.1329421498
26,法语,5674.5772498123
26,泡泡,9398.037
26,波兰,5447.2293179544
26,泥塑,3913.4884926642
26,注册,9381.7964919827
26,泰,9130.6036303602
26,泳池,4988.305236222
26,活动,4907.8355471519
26,活动课,3570.530005
26,洽谈,4070.7120219514
26,派,4138.840683747
26,派遣,4884.2886564888
26,流程,6768.6518458282
26,流行,4745.3955835821
26,流行音乐,2790.4230520266
26,流通,3348.7816964058
26,测评,5449.9168241712
26,测评师,6297.6452190409
26,测试,5231.6365802159
26,测试人员,2611.3256145555
26,测量,4420.6046745
26,浦东,7724.9100674219
26,海外,7230.2229594325
26,海淀,8854.4200192778
26,海淀区,4213.967640498
26,消防,3822.9987534767
26,消防员,3481.960896111
26,消防安全,3606.028570611
26,涉及,3346.6046745
26,涉外,5437.9642185245
26,淘宝,4265.9820097564
26,渠道,5591.3718020612
26,渲染,5920.70625375
26,游,5718.1183959012
26,游乐,3606.028570611
26,游学,6991.3619630019
26,游戏,4864.934189906
26,游泳,5573.1165917502
26,滨海,5370.537
26,演出,3490.7685
26,演员,4881.5450848156
26,演唱,6009.647014611
26,演讲,5105.3270573308
26,漫画,4227.8554109193
26,潜能,4552.4448214516
26,澳大利亚,6501.4065207492
26,澳新,7981.3239519734
26,澳洲,6356.3970079654
26,激光,7518.537
26,灯光音响,4627.370349
26,灾害,7518.537
26,点,3331.742814697
26,烘焙,6235.225680222
26,热线,3459.9841999839
26,烹饪,6194.0149117376
26,焊工,3232.1611361755
26,爱尔兰,5447.2293179544
26,爵士,3606.028570611
26,爵士舞,5278.9605782213
26,爵士鼓,3015.0304043201
26,片区,5902.5538421861
26,版式,3833.406122498
26,版权,4792.380783
26,版面设计,5447.2293179544
26,物业,5521.9692945289
26,物业管理,4926.1799759238
26,物化,3470.672349
26,物料,3215.0117321862
26,物流,4682.280682752
26,物理,5449.281948977
26,物理化学,5275.1275847468
26,物理组,3606.028570611
26,物管,3481.960896111
26,物资,4568.5383390164
26,特别,10614.1326039501
26,特助,9554.1098384443
26,特效,5639.7190980444
26,特教,3356.9636146005
26,特殊,4042.770938574
26,特殊教育,3376.8301382822
26,特种,4140.2106336748
26,特约,5512.9694097928
26,特聘,6111.798856697
26,特色,5398.5980239996
26,特许,6227.0920073055
26,特许加盟,5422.8829117376
26,特长,3488.7562164267
26,特长班,3196.9041782213
26,特长生,1740.690333
26,特需,5577.3026745
26,独立,5183.0429136444
26,猎头,4797.5481023978
26,玩具,5761.3553212063
26,环保,6235.225680222
26,环境,3932.493155574
26,环球,5657.1012680902
26,现代,5421.6652119696
26,现任,3470.672349
26,现在,3913.4884926642
26,现场,6853.0922810457
26,现役,4852.949014611
26,现金,6179.5820138328
26,珠宝,3598.161936786
26,珠心算,2850.5145956143
26,班,4192.0768436584
26,班主,3289.6901379985
26,班主任,4119.8796464943
26,班务,3832.8616267928
26,班招生,5160.4089366642
26,班级,4123.1020495042
26,班组长,3560.909830074
26,班车,3988.6058896918
26,班长,3859.7552622467
26,球童,3827.2245075
26,理,5864.915177361
26,理事,8072.8709010934
26,理事长,10124.959222
26,理化,6770.5099219534
26,理学院,8170.5035676504
26,理工大学,4052.803173111
26,理工学院,3741.384792222
26,理工科,6416.9350665555
26,理疗,3625.662005
26,理科,4675.1437447433
26,理论,4787.6004976643
26,理财,4513.1364689704
26,理财师,3222.537
26,理货员,3222.537
26,琵琶,3299.2082916915
26,瑜伽,4387.5438732352
26,瑞思,7066.505976222
26,生产,4969.9142898333
26,生日会,6009.647014611
26,生活,3256.2903867752
26,生涯,10478.833005111
26,生物,4632.9059496927
26,生物制药,3110.088396111
26,生物化学,4537.0151114428
26,生物工程,3110.088396111
26,用户,4537.0151114428
26,由,5015.7017214012
26,甲方,11695.187856074
26,申论,7736.6025113435
26,申请,5734.4994444206
26,电,4017.4270557214
26,电信,3744.4029866407
26,电力,6817.064990887
26,电商,5370.537
26,电器维修,2716.3782071235
26,电器设备,2042.455687272
26,电子,4431.014422921
26,电子产品,3620.458833
26,电子信息,7725.3026745
26,电子商务,4470.121292973
26,电子技术,3027.479269074
26,电子琴,3606.028570611
26,电工,3427.5986569484
26,电教,4188.4149560375
26,电梯,4870.4238668657
26,电气工程师,5129.4607222927
26,电焊工,3160.7897761939
26,电算化,3765.8831114428
26,电脑,3511.7947864076
26,电脑培训,4249.330047074
26,电脑操作,2887.2791737552
26,电脑老师,3281.7736164549
26,电脑课,10121.685849
26,电脑部,3488.7562164267
26,电视,4373.931455361
26,电视台,4728.881340111
26,电话,3978.5622197135
26,电邀,3778.1322710532
26,电销,5169.4828120073
26,画,3346.6046745
26,画室,7906.6134756444
26,画师,5134.2885333988
26,畅游,1956.418176636
26,界面,4762.726570611
26,留学,5764.5400731432
26,留学生,4049.1760176022
26,留学签证,4638.5541982349
26,留法,5676.988222
26,留美,6587.996014611
26,疗法,5025.478343074
26,病毒,14638.2799106784
26,白案,3913.4884926642
26,百度,4224.6827565654
26,百货,3685.3633048594
26,皇家,6235.225680222
26,皮纹,6862.4504097928
26,益智,7133.356566
26,监事,10764.5160562814
26,监察,4971.3876745
26,监察员,3827.2245075
26,监控,7129.8962742343
26,监理,5604.5961302629
26,监督,6711.940625358
26,监管,5266.2204284025
26,监考,2236.6314480555
26,监考员,3894.9026183055
26,目标,2313.588783
26,直,6407.3293806642
26,直属,3778.1322710532
26,直接,6808.8664428024
26,直营,8930.4323555206
26,直通车,4998.9536745
26,直销,4500.6919306008
26,相关,4165.1601528826
26,相当于,4852.949014611
26,真账,4934.8302710532
26,督学,4390.4846444553
26,督察,3759.7585316376
26,督导,5375.4952024592
26,督导员,3957.0813782213
26,督导组,5564.2912848374
26,督查,3992.6317853055
26,知,10634.0848959012
26,知识,12064.3815228401
26,知识产权,8592.537
26,短期,3953.8109805741
26,研修,6377.3388462492
26,研修班,5275.1256175122
26,研发,7171.6425209148
26,研发部,7306.4307172024
26,研究,8156.3248520336
26,研究员,7128.2132672589
26,研究室,8853.6558137862
26,研究所,7130.9318610798
26,研究部,8457.3816355266
26,研究院,7319.1681763604
26,研训,17235.2747862492
26,硕士,6931.0979412237
26,硬件,4036.664053712
26,硬笔书法,2801.682758673
26,磨床,3915.0661403645
26,示范课,3606.028570611
26,礼仪,4216.0992818939
26,社交,10990.0770071527
26,社会,3892.7916021844
26,社会工作者,2416.7685
26,社会科学,5208.0684977387
26,社保,4696.2010869992
26,社区,5654.9029138372
26,社团,5354.5357136008
26,社工,3808.5037177373
26,社联,5802.881340111
26,社长,8726.0755739068
26,票务,3481.0059875296
26,票据,4085.5921931064
26,福利,4954.0490608346
26,离职,4195.110348187
26,秀,4762.726570611
26,秀场,4988.305236222
26,私人,7463.911102382
26,私人教师,3680.6466668657
26,私教,4727.6685457541
26,种类,4720.6813932192
26,科主任,6456.426168949
26,科任,3630.0465835821
26,科员,3897.4820197875
26,科学,4785.4932975908
26,科室,5041.5244395626
26,科技,4789.4186841203
26,科技处,2848.2960965532
26,科普,2599.0548320988
26,科目,6512.219123538
26,科研,5881.7534229102
26,科研人员,7298.9850055267
26,科研处,8296.722228111
26,科研工作,11739.1611992082
26,科研部,6296.4673959012
26,科研项目,8817.8725555821
26,科科长,5155.9631164633
26,科长,5496.0414839908
26,秘书,3908.4208828127
26,秘书处,5536.8554067073
26,秘书长,9231.5995060847
26,租售,7248.2262710532
26,租赁,7248.2262710532
26,积木,2670.5265075
26,移动,6490.7810470308
26,移民,7324.7039746687
26,移民部,9599.3388462492
26,程序,4659.0728358094
26,程序员,4873.5331309862
26,程序开发,6632.1701002493
26,程序设计,4687.4008885168
26,税制,2416.7685
26,税务,5244.293599284
26,稽核,3494.4021782213
26,空乘,4981.6939178213
26,空调,5269.2310281794
26,站,9126.7032516444
26,站长,6148.0411829224
26,竞价,4892.8880619673
26,竞赛,8275.9684130851
26,竞赛部,4728.0645965532
26,竹笛,3913.4884926642
26,笔译,5141.0151826707
26,第一,9491.9178261545
26,第一名,15587.129010222
26,第二,4641.6638083954
26,第二课堂,4934.8302710532
26,第届,3470.672349
26,答疑,3703.3637147889
26,策划,5043.4881127448
26,策划人,5421.258957715
26,策划人员,4824.0617418956
26,策划师,5688.4893117087
26,策划部,6808.5404678395
26,筹备,7652.5186220657
26,筹建,6091.5282710532
26,签约,1826.727843636
26,签证,5297.6690070279
26,简单,5216.6919306008
26,简章,3470.672349
26,管,4297.9569057872
26,管员,2313.472342068
26,管培生,4226.2220643688
26,管师,4437.1484094
26,管控,4555.960896111
26,管理,5158.5361474226
26,管理中心,8124.2036212034
26,管理人员,4484.7226318287
26,管理员,3403.6304949383
26,管理处,6012.8414985432
26,管理学,4699.0766251181
26,管理工作,6754.3145920527
26,管理科,4630.9249129704
26,管理系,8579.4236461758
26,管理网络,3992.0094564888
26,管理者,6621.3150882262
26,管理部,7530.9941504902
26,管部,4425.6610650372
26,篆刻,1673.0235
26,篮球,3685.5537762255
26,类,5053.1881132568
26,类图书,3778.1322710532
26,粤西,5494.6046745
26,粤语,3893.5079234861
26,精品,8629.363118037
26,精英,7058.316687333
26,精读,3398.435915037
26,系,4943.7628105932
26,系主任,8355.9722061691
26,系列,4728.0645965532
26,系办,3913.4884926642
26,系统,5968.6389548772
26,系统分析员,10685.598679611
26,系统管理,5323.631346318
26,系统管理员,4060.3914106099
26,系统维护,4931.5601375661
26,系统部,5422.8829117376
26,系统集成,4728.0645965532
26,系部,4446.7776303688
26,素养,5162.7045172016
26,素描,5291.7777711568
26,素材,3470.672349
26,素质,4389.0219355708
26,素质教育,6806.1260944049
26,經理助理,4988.305236222
26,级,6116.6245319627
26,级别,7098.368063037
26,级长,4844.0676685858
26,纪检,4409.7672230806
26,纹,6377.3388462492
26,纺织,4876.0372796099
26,线上,5885.1936165756
26,组,5586.5471876818
26,组及,5802.0645965532
26,组员,3759.5576745
26,组委会,8917.2891614336
26,组成员,4709.7791745
26,组组,3235.106560074
26,组组长,6053.6973127615
26,组织,4566.9063182297
26,组织部,3606.028570611
26,组织部长,3222.537
26,组装,4085.5921931064
26,组长,5591.239227292
26,终端,4536.9487146642
26,经,3305.248783
26,经典,3222.537
26,经办人,5784.068349
26,经历,5788.5222103049
26,经济,6994.8091783888
26,经济学,6381.7238855252
26,经济师,7849.356566
26,经济法,3974.7317319076
26,经济系,4168.4862119696
26,经理,7237.0750970267
26,经理人,5906.3216979605
26,经理助理,3899.3646185666
26,经管,7625.5563148671
26,经管系,4988.305236222
26,经纪,3778.1322710532
26,经纪人,4706.695606119
26,经营,5884.5686430876
26,经营者,5802.881340111
26,经贸,4847.512783
26,经销商,6511.800977517
26,绑定,4420.6046745
26,结构,4023.9682047
26,结算,4830.3186083479
26,绘制,6876.881340111
26,绘图,2805.882729111
26,绘图员,6235.225680222
26,绘本,4194.198047074
26,绘画,4517.6159337554
26,统合,3490.9480457803
26,统筹,6153.7999478755
26,统计,4543.8365824373
26,统计分析,3072.605528148
26,统计员,3411.2766578588
26,统计学,7616.0645357214
26,绣,6377.3388462492
26,继续,5171.0257933117
26,绩效,6926.7932228515
26,绩效考核,4912.2681302666
26,续订,5802.0645965532
26,维修,4169.5570240817
26,维修工,3059.5032863688
26,维修电工,3913.4884926642
26,维护,4180.092459194
26,维护员,3464.8316235263
26,综,6490.6270253744
26,综合,5190.6012348914
26,综合处,2848.2601419126
26,综合部,5654.3646695583
26,绿植,5370.537
26,编写,3656.5485362706
26,编制,6022.9294116748
26,编剧,5574.4783606493
26,编务,3945.9468953961
26,编审,4121.9680714134
26,编导,5402.402061309
26,编排,3299.206279821
26,编撰,9836.3606016642
26,编校,3387.960566
26,编目,3836.6310030555
26,编目员,3874.4548160868
26,编程,3529.3302564888
26,编程人员,4085.5921931064
26,编组,3654.0645965532
26,编缉,3913.4884926642
26,编舞,6636.7627423602
26,编译,3639.517828286
26,编辑,4271.6126847877
26,编辑组,3741.384792222
26,编辑部,5032.963690551
26,网,6176.4372407703
26,网上,3778.1322710532
26,网城,3222.537
26,网推,4782.367523537
26,网校,6251.6857247688
26,网球,5747.6994387955
26,网站,4637.5390700047
26,网管,4359.0015813858
26,网管员,2726.707
26,网络,4588.0743906353
26,网络产品,7512.486264074
26,网络媒体,5013.5466887777
26,网络安全,6456.633168487
26,网络工程,3913.4884926642
26,网络平台,5494.6046745
26,网络广告,11772.3388473688
26,网络游戏,6636.7627423602
26,网络管理,4055.1096947798
26,网络管理员,3669.411115775
26,网络系统,3084.837609498
26,网络营销,6273.3944473118
26,网络设备,4364.0658473688
26,网络课堂,2756.564018136
26,网络部,6085.5651451532
26,网编,4574.7430073055
26,网课,4296.537
26,网路,3617.3861470426
26,网页,4817.0513560795
26,美,6545.3253680061
26,美体,4910.4103797422
26,美加,8835.9305827076
26,美劳,2042.455687272
26,美发,5796.610343074
26,美国,7300.2875304369
26,美国大学,10347.264514611
26,美国签证,9017.8142975547
26,美容,5121.7464274828
26,美容美发,5258.5946680452
26,美导,5273.3974598055
26,美工,4363.1854447875
26,美工设计,5161.0809223377
26,美德,9019.7416455972
26,美教,4085.5921931064
26,美术,4331.1847248465
26,美术专业,6418.795312915
26,美术家,1740.690333
26,美术师,3913.4884926642
26,美术教育,2937.241788
26,美术组,6734.0006745
26,美术设计,4831.9448802208
26,美术高考,3606.028570611
26,美甲,5873.9760878618
26,美籍,6808.8664428024
26,美编,4333.270982817
26,美術,2805.882729111
26,美语,4420.7075239673
26,美院,9289.075047074
26,羽毛球,4581.2443124612
26,翻译,4967.2446478355
26,翻译员,2556.7875050213
26,老实,4934.8302710532
26,老师,4353.8399186241
26,老師,7200.033843861
26,老总,8220.1714043201
26,老板,6690.7772551459
26,考,4977.4090219221
26,考前,4434.125826498
26,考务,4214.9737277438
26,考勤,3395.486264074
26,考场,3741.384792222
26,考官,6082.4021985488
26,考核,4876.1636869041
26,考点,4332.041830074
26,考生,14080.47294
26,考研,5286.7589176757
26,考级,7428.7601114428
26,考证,4728.3368444058
26,考评,6259.486264074
26,考试,5496.5540164987
26,聋儿,3229.9736628321
26,职,8324.037
26,职业,5372.755520738
26,职业中专,3921.7958199116
26,职业咨询,4935.4033230444
26,职业培训,8324.037
26,职业技能,3064.0239401892
26,职业指导,4388.803363205
26,职业生涯,8947.7573454444
26,职业规划,6558.8067464193
26,职业资格,5634.2412942797
26,职业辅导,6478.977228111
26,职业顾问,3377.8751541665
26,职位,6474.8290594892
26,职务,5401.3271224709
26,职员,4186.4021072898
26,职场,3359.6856108876
26,职工,4248.4914670469
26,职教,9315.1008397686
26,职称,7455.2989636188
26,职能,7100.6561377896
26,职训部,5015.7017214012
